T,X,Y,Z
39278,12,-24,-8
39280,-40,-32,-64
39282,76,60,108
39284,4,-80,92
39286,116,8,-80
39288,-32,-20,-16
39300,-8,-12,-100
39302,-20,80,-72
39304,-4,28,116
39306,-4,64,-64
39308,276,-12,-996
39310,-380,-28,844
39322,4,-8,-748
39324,-64,92,204
39326,236,108,296
39328,-20,-76,-416
39330,-148,40,-992
39332,228,152,892
39344,-68,104,-612
39346,-60,152,-308
39350,-164,-112,52
39352,208,88,-1440
39354,-712,-148,312
39356,668,-32,1792
39358,-248,-124,1356
39370,92,56,108
39372,216,-88,924
39374,-20,-124,544
39376,124,184,-872
39378,-128,160,-108
39380,36,-296,500
39392,16,72,-140
39394,-56,16,-284
39396,-16,-56,88
39398,104,148,132
39400,80,120,8
39402,-56,-172,224
39414,20,-24,52
39416,-28,-136,-172
39418,-100,-124,8
39420,-40,120,36
39422,-120,-56,-296
39424,-72,-64,-88
39436,148,4,-36
39438,88,48,-404
39440,16,-28,-176
39444,-28,-16,140
39446,116,4,400
39448,-284,152,-80
39450,284,272,-2568
39462,32,32,324
39464,-112,-124,272
39466,-4,72,-248
39468,8,132,364
39470,-104,-8,188
39472,76,-28,-452
39484,16,-40,104
39486,-20,-44,216
39488,-56,56,-48
39490,120,64,-344
