T,X,Y,Z
47321,8,8,-4
47323,16,-124,-12
47325,60,-28,40
47327,-56,-4,16
47329,-68,-24,0
47331,-144,20,-156
47343,76,-24,28
47345,0,24,-108
47347,16,76,4
47349,156,-20,-28
47351,100,152,-1248
47353,-452,-76,1196
47365,-140,-92,84
47367,272,56,-196
47369,4,-4,-212
47371,8,-120,308
47373,-80,16,-72
47375,308,0,-168
47387,-332,196,188
47389,260,-100,88
47391,140,-28,384
47393,-160,44,-408
47395,24,128,-368
47397,156,-36,528
47409,224,140,-48
47411,-96,32,-56
47415,-32,76,164
47417,0,132,-216
47419,-20,-72,180
47421,-80,-80,64
47423,12,160,-604
47435,-28,-96,-96
47437,-164,-100,-120
47439,116,152,88
47441,24,-72,296
47443,-108,-88,-348
47445,60,32,-224
47457,312,-192,184
47459,-408,-72,860
47461,544,44,-196
47463,-440,-104,-480
47465,40,-40,-608
47467,224,32,436
47479,-48,144,60
47481,140,0,508
47483,-80,-88,144
47485,32,12,-240
47487,48,92,-208
47489,-36,104,-180
47501,60,84,-236
47503,-40,-52,104
47505,-120,-180,408
47507,88,40,208
47511,0,-20,-360
47513,-100,44,168
47515,8,-36,-160
47517,-32,36,-80
47529,-16,12,124
47531,8,104,-144
47533,48,4,-188
