T,X,Y,Z
16972,16,-32,-120
16976,4,116,16
16978,-44,32,-172
16980,72,60,-88
16982,-16,72,24
16984,-32,4,64
16986,0,24,0
16998,-40,8,112
17000,-16,-80,92
17002,40,-24,-24
17004,260,120,-920
17006,-344,-8,560
17008,92,44,644
17020,-104,-48,-276
17022,-60,160,176
17024,88,-176,-368
17026,-172,-80,-32
17028,396,128,140
17030,-128,-52,-24
17042,8,-176,728
17044,388,-68,-356
17046,-64,84,-396
17048,36,76,-384
17050,88,196,-264
17052,92,-212,748
17064,0,60,108
17066,-260,-36,-16
17068,320,-24,-44
17070,-172,104,140
17074,-132,-156,40
17076,-76,36,32
17078,52,140,-404
17090,-60,88,-132
17092,92,96,96
17094,-88,-40,-128
17096,-20,-144,256
17098,112,-68,124
17100,-52,8,56
17112,164,-196,2108
17114,-128,-300,828
17116,208,168,748
17118,-28,-12,1448
17120,124,-60,-260
17122,-336,60,-504
17134,-140,-284,488
17136,-288,-24,-104
17138,352,280,-232
17140,-112,32,132
17142,-128,-104,252
17144,244,92,-104
17156,-156,-88,88
17158,32,-64,64
17160,-36,168,-304
17162,28,4,-196
17164,-40,-124,92
17168,44,-24,-384
17170,0,-56,-324
17182,28,40,12
17184,36,160,124
17186,0,44,-52
