T,X,Y,Z
37391,120,64,-76
37403,52,16,-116
37405,-76,-32,-144
37409,-68,-36,-172
37411,-40,20,16
37413,-4,-24,40
37415,16,24,48
37417,0,36,-28
37419,28,20,-20
37431,328,-84,204
37433,-156,116,-860
37435,24,12,412
37437,128,-124,492
37439,-36,-48,-244
37441,60,80,-440
37453,-148,-128,-324
37455,80,88,-184
37457,340,244,-80
37459,-240,-116,-72
37461,116,-136,-184
37473,-76,-36,-456
37475,76,-52,224
37477,144,56,448
37479,-56,-44,-204
37481,-220,-24,-684
37483,124,-12,224
37495,-44,104,-632
37497,196,-20,132
37499,252,-28,-32
37501,-120,-12,8
37505,44,-28,244
37507,-64,-140,124
37509,4,0,-144
37511,72,296,-172
37523,24,-68,132
37525,-44,148,196
37527,-12,56,184
37529,64,-28,92
37531,-52,0,-44
37533,-88,60,-268
37545,-152,-84,308
37547,28,-40,56
37549,0,-96,-284
37551,12,40,-260
37553,-108,-88,80
37555,72,84,84
37567,-144,8,56
37569,0,16,-20
37571,40,-48,-64
37573,132,-96,-300
37575,-104,-72,112
37577,236,52,-172
37589,-96,-124,-280
37591,156,-20,-292
37593,-16,56,-188
37595,-4,-12,248
37597,-76,-8,-52
37599,-36,136,280
37603,32,16,-332
37615,-20,56,-28
