T,X,Y,Z
35990,84,-36,76
35992,0,-76,28
35994,-80,-16,-32
35996,72,16,96
35998,84,-20,12
36000,76,-76,28
36012,248,260,-268
36014,-64,-268,276
36016,-440,-52,-380
36018,624,224,32
36020,-396,-188,880
36022,92,-192,20
36034,-180,148,-2988
36036,-192,-128,1352
36038,228,-196,1292
36040,-348,128,-2484
36042,188,160,120
36054,-80,-68,344
36056,88,52,-1224
36058,128,16,360
36060,-220,-320,792
36064,132,180,-504
36066,24,-100,536
36068,-104,-252,108
36080,116,116,-16
36082,-128,-124,412
36084,76,44,-184
36086,112,156,-292
36088,16,60,-212
36090,-16,-136,-112
36102,-104,36,-440
36104,-184,-252,416
36106,48,-64,-340
36108,172,220,-496
36110,12,16,24
36112,-92,0,76
36124,-100,-52,160
36126,132,152,-52
36128,284,-72,636
36130,88,-188,352
36132,0,-16,-512
36134,-72,140,-160
36146,-28,-68,-8
36148,128,144,-60
36150,-12,-44,-204
36152,-64,-8,228
36154,32,72,60
36156,72,96,-116
36160,-64,-4,120
36162,100,44,-416
36174,-76,-124,-188
36176,36,-100,112
36178,76,-52,-92
36180,-88,-84,12
36182,48,-20,196
36184,100,68,-220
36196,72,36,-224
36198,36,4,196
36200,64,76,72
36202,-76,28,-164
