T,X,Y,Z
20350,-56,-16,-192
20352,-24,52,-60
20354,12,28,-48
20356,-56,32,-44
20368,-20,4,52
20370,-20,-36,-32
20372,-40,12,-40
20374,-112,-16,-204
20376,-32,-64,36
20378,-8,-44,-92
20390,368,164,-860
20392,-328,88,-368
20394,184,-160,512
20396,32,-20,816
20398,76,-60,-560
20400,68,96,-1260
20412,-288,-36,1236
20414,284,-120,1236
20416,-444,116,-1452
20418,-28,-8,-360
20420,124,-52,600
20422,56,56,540
20434,140,180,312
20438,-28,-216,-528
20440,124,212,-308
20442,-12,20,348
20444,80,-92,-60
20446,-188,64,16
20458,4,-188,340
20460,-112,-88,112
20462,252,128,-224
20464,136,72,-360
20466,-116,-172,-236
20468,-24,-32,296
20480,-156,-20,-4
20482,92,52,80
20484,-12,48,-84
20486,-132,16,232
20488,236,72,-164
20490,16,60,-292
20502,120,152,516
20504,-184,-152,-144
20506,104,28,-1184
20508,-4,104,-412
20510,-76,-92,296
20512,232,-192,-200
20524,176,160,-340
20526,-40,-100,316
20528,-148,-164,332
20532,-104,116,-324
20534,8,-124,-236
20536,-72,28,156
20538,48,160,176
20550,-132,-8,60
20552,44,32,108
20554,-140,176,-32
20556,-144,-56,-8
20558,-24,24,172
20560,-64,32,8
20572,76,-48,52
