T,X,Y,Z
23305,-60,-20,24
23307,-8,-12,44
23309,-16,20,144
23311,-24,16,64
23323,40,-24,220
23325,8,-8,-72
23327,-28,24,-16
23329,32,-20,80
23331,-84,12,-112
23333,-8,-16,68
23335,232,60,-1180
23347,-172,20,-72
23349,-88,-52,-472
23351,-56,12,304
23353,104,-64,496
23355,-116,-256,-640
23367,-236,-96,1996
23369,-204,-424,1036
23371,68,172,-1632
23373,-228,212,-208
23375,248,-140,700
23377,-80,60,312
23389,284,244,-448
23391,-204,-244,528
23393,-180,-156,40
23395,316,140,-276
23399,-60,-136,200
23401,116,108,240
23403,-224,80,-148
23415,8,-64,416
23417,28,160,16
23419,4,32,-648
23421,-40,-68,-4
23423,-68,-24,140
23425,172,40,-8
23437,-144,28,312
23439,24,36,-72
23441,-36,44,252
23443,4,16,-156
23445,72,48,-312
23447,-116,-36,368
23449,184,-40,-432
23461,340,-136,360
23463,-108,4,304
23465,16,120,-556
23467,268,92,1000
23469,108,-344,752
23481,124,148,236
23483,-232,-92,-116
23485,92,-52,36
23487,-96,164,76
23489,-8,-76,-504
23491,-64,-220,192
23503,72,100,-400
23507,-52,-88,276
23509,92,-12,144
23511,-48,20,-368
23513,-44,-92,-84
23515,192,4,52
23527,-16,-104,-48
