T,X,Y,Z
14237,-28,56,-80
14239,40,-100,-12
14251,24,44,-96
14253,-36,20,-88
14255,48,-4,-28
14257,-36,-120,48
14261,60,28,-132
14263,-28,32,-80
14265,476,200,-312
14277,24,64,-188
14279,-244,80,-1084
14281,168,76,128
14283,224,-128,1064
14285,-152,-88,-288
14287,76,208,-832
14299,-56,-184,480
14301,548,176,300
14303,-88,188,-1200
14305,-296,-144,-876
14307,236,64,828
14309,172,-124,808
14321,160,212,-172
14323,16,-24,72
14325,188,-8,48
14327,-148,-56,88
14329,52,68,-164
14331,-12,-72,92
14343,168,88,-720
14345,-92,-84,-584
14347,-176,-88,356
14349,116,48,372
14351,-128,-32,116
14355,112,16,20
14357,-144,0,-256
14369,-92,-76,76
14371,-16,0,96
14373,-60,12,-104
14375,-88,100,-596
14377,164,32,292
14379,92,-12,352
14391,-40,-80,668
14393,132,-124,504
14395,-108,-56,-376
14397,76,284,-1636
14399,-64,-248,-88
14401,76,-24,36
14413,-16,56,-332
14415,-16,-76,484
14417,8,-92,404
14419,192,80,-676
14421,72,148,-284
14423,-116,-88,504
14435,-196,20,212
14437,-44,-68,-32
14439,-60,-8,176
14441,-40,100,-352
14443,124,176,-188
14445,-100,-68,280
14457,-48,72,164
14461,72,-16,152
