T,X,Y,Z
19656,40,32,24
19658,72,48,48
19660,-36,100,44
19672,40,84,-64
19674,8,-44,-48
19676,28,-40,-152
19678,12,16,-68
19680,56,-80,-16
19682,-32,-36,-88
19686,32,-148,164
19688,148,-100,-588
19700,192,4,220
19702,28,140,-3476
19704,-1288,-496,1716
19706,-1804,-136,-2060
19708,-468,8,-332
19720,-240,128,364
19722,608,-136,288
19724,676,-120,-672
19726,44,88,336
19728,-44,304,-420
19730,-272,-88,112
19742,-244,-92,332
19744,52,120,680
19746,160,216,-188
19748,-88,112,-180
19750,-32,-20,-208
19752,200,-40,-124
19764,68,-148,192
19766,-240,-124,152
19768,48,176,140
19770,156,88,-128
19772,4,44,-380
19774,72,-128,-228
19786,296,-4,116
19790,-216,68,108
19792,312,636,464
19794,24,-228,-2464
19796,-44,-764,-976
19798,-12,300,-432
19810,-224,192,620
19812,-340,-180,-104
19814,152,-12,-72
19816,184,208,-40
19818,80,228,508
19820,96,116,388
19832,84,-140,288
19834,-20,-36,484
19836,52,72,168
19838,76,92,-20
19840,36,72,-476
19842,60,-8,-48
19854,56,24,-28
19856,-140,52,16
19858,-124,-24,-292
19860,48,124,-220
19862,172,120,-376
19864,168,40,-8
19876,80,-196,60
19878,-64,-108,120
