T,X,Y,Z
53667,88,20,-32
53669,-24,52,-40
53671,-28,48,0
53683,28,-24,32
53685,168,-96,68
53687,76,-48,40
53689,-80,24,60
53691,12,20,-48
53693,-72,0,-216
53695,-16,28,40
53707,-584,-444,-560
53709,-372,244,264
53711,-196,296,608
53715,616,-284,280
53717,-320,64,-2540
53719,-1536,12,764
53721,-1004,156,752
53733,-608,232,440
53735,60,-200,704
53737,648,-232,292
53739,372,88,-712
53741,-108,292,-408
53753,-204,104,-568
53755,-20,-68,252
53757,-8,-184,628
53759,-64,76,-32
53761,-36,280,104
53763,0,92,-432
53775,72,120,-360
53777,252,56,24
53779,144,-204,640
53781,-264,-212,48
53783,-252,-16,-524
53785,200,232,-156
53797,-212,180,-672
53799,-440,-456,844
53801,-220,92,-1432
53803,-76,52,-64
53805,276,-36,216
53809,224,40,-292
53811,96,228,772
53823,-148,-228,-4
53825,-340,-144,244
53827,-4,92,296
53829,144,200,-184
53831,156,108,0
53833,172,-188,44
53845,-52,-76,128
53847,-116,-64,124
53849,-280,20,88
53851,-20,52,-304
53853,140,168,-296
53855,92,76,-200
53867,36,4,-60
53869,-124,-68,312
53871,-184,-64,72
53873,32,12,-116
53875,156,92,-208
53877,60,28,-92
53879,88,-56,112
