T,X,Y,Z
24879,-52,44,48
24891,64,-4,40
24893,48,36,-8
24897,40,-60,8
24899,12,-32,12
24901,16,-36,-36
24903,76,-24,-48
24905,76,-32,-124
24907,76,-76,-56
24919,-84,160,32
24921,216,108,496
24923,328,-24,160
24925,676,-100,440
24927,-824,-44,-1140
24929,-1028,-212,736
24941,-684,444,-388
24943,-620,448,392
24945,-208,4,56
24947,432,-116,-96
24949,524,12,-620
24961,36,280,-132
24963,-140,124,-364
24965,-44,-44,-132
24967,-56,-104,504
24969,180,56,48
24971,16,100,68
24983,-12,-116,-320
24985,60,-24,-232
24987,36,-60,12
24989,-40,-160,228
24993,-68,12,-300
24995,-240,52,-148
24997,112,280,-292
25009,-328,-108,820
25011,-540,-608,2840
25013,-88,440,-1156
25015,-20,196,-1304
25017,36,-364,1676
25019,644,220,-536
25031,88,200,-660
25033,72,-20,356
25035,-212,-256,204
25037,-84,-108,-320
25039,244,72,68
25041,296,-80,-116
25053,88,24,-44
25055,28,-12,-56
25057,-60,-88,488
25059,-72,56,-208
25061,-164,52,12
25063,-52,68,128
25075,180,36,264
25077,172,92,-40
25079,-112,-104,-160
25081,-108,-56,164
25083,28,36,-100
25087,160,-20,160
25089,56,-84,8
25101,80,160,72
25103,-36,8,76
