T,X,Y,Z
56935,-52,136,-4
56937,-32,8,112
56939,72,100,136
56951,8,-4,-40
56953,12,72,-92
56955,-28,100,-4
56957,56,20,-32
56959,-20,-12,52
56961,72,-20,-16
56963,44,44,-60
56975,44,-36,404
56977,360,-160,228
56979,104,236,-3124
56981,-744,-384,920
56983,-1176,-392,-388
56987,964,132,572
56989,1164,-212,-20
57001,268,-80,-696
57003,72,188,-404
57005,-44,184,148
57007,-228,-176,160
57009,36,-104,464
57011,180,176,8
57023,-20,184,-104
57025,44,216,-252
57027,-40,-52,-116
57029,48,-88,12
57031,84,-36,288
57033,104,-84,60
57045,136,40,-48
57047,52,52,-452
57049,-196,-36,-540
57051,-48,-52,8
57053,68,4,80
57055,264,-116,260
57067,-276,24,-636
57069,92,232,292
57071,204,316,388
57073,48,-140,540
57075,132,-244,48
57077,104,72,-20
57089,-116,148,-352
57093,256,-156,240
57095,76,-32,332
57097,8,16,24
57099,-184,-60,-44
57101,-28,-52,-172
57113,56,104,172
57115,100,112,272
57117,-88,-40,-8
57119,-44,104,16
57121,-44,92,12
57123,0,104,-204
57125,60,60,-272
57137,-8,8,-220
57139,88,-12,84
57141,140,-8,152
57143,52,-104,-56
57145,32,0,40
57147,36,68,-4
