T,X,Y,Z
24401,100,12,40
24403,48,-4,40
24405,44,60,104
24407,60,-24,40
24409,108,40,-152
24411,44,40,-184
24423,-76,-52,-164
24425,0,8,-132
24427,76,72,-36
24429,28,0,184
24431,428,156,-812
24433,140,-244,468
24445,-1204,-240,756
24447,-2016,-140,-176
24449,-192,264,-356
24451,1752,24,0
24453,1628,-228,508
24455,356,-108,140
24467,20,172,-324
24469,-240,388,20
24471,-364,-100,52
24473,-60,-524,620
24475,408,-104,80
24479,-128,300,-376
24481,-144,-60,-16
24493,200,-128,244
24495,40,-84,424
24497,-168,-60,92
24499,-88,76,-264
24501,152,112,-500
24503,244,16,-84
24515,-96,-204,36
24517,-220,-296,-72
24519,116,-64,392
24521,8,76,308
24523,420,396,-292
24525,520,236,780
24537,232,-136,564
24539,-216,44,264
24541,-120,232,-180
24543,96,20,-120
24545,196,-124,-16
24547,52,-8,-228
24559,188,148,-180
24561,-48,-136,120
24563,-116,-216,268
24565,4,56,12
24567,68,40,-40
24569,184,56,-236
24581,52,64,-268
24585,-52,16,160
24587,-20,116,-8
24589,-52,92,-36
24591,252,-8,252
24593,292,20,44
24605,232,-16,36
24607,-56,-44,156
24609,-24,-4,136
24611,60,36,-124
24613,60,48,-180
