T,X,Y,Z
16866,64,-16,-72
16868,56,0,80
16870,24,4,-64
16882,-60,-16,-108
16884,20,12,-100
16886,28,92,96
16888,4,20,4
16890,-4,48,-104
16892,140,124,-12
16904,248,168,208
16906,-332,-200,1520
16908,200,268,-412
16910,184,136,232
16912,200,-184,476
16914,320,220,-2960
16926,936,84,-540
16928,-488,108,768
16930,-728,292,-332
16934,232,-68,544
16936,748,104,-552
16938,356,72,-364
16940,36,224,-72
16952,100,76,-432
16954,-284,-56,84
16956,-392,-136,72
16958,20,56,-512
16960,68,244,8
16962,-44,40,116
16974,4,-4,-192
16976,88,4,364
16978,-24,-12,64
16980,-128,-48,164
16982,284,180,-360
16984,-88,32,-340
16996,180,-76,1280
16998,-892,448,-2508
17000,-1004,-40,-2112
17002,-72,-540,-356
17004,1020,168,108
17006,760,100,172
17018,416,92,8
17020,-188,108,108
17022,-428,48,-424
17024,-152,-52,352
17026,88,-40,608
17030,336,172,-248
17032,-36,-64,264
17044,-64,4,132
17046,-168,-8,128
17048,20,-52,44
17050,96,88,-156
17052,76,80,-48
17054,76,88,156
17066,16,28,196
17068,-60,0,-48
17070,-156,-12,-324
17072,-28,44,200
17074,92,56,-216
17076,176,16,-196
17088,76,0,-104
