T,X,Y,Z
29091,52,116,8
29093,24,-28,-132
29105,40,72,4
29107,-32,-48,-12
29109,-20,-12,212
29111,-60,76,64
29113,12,108,72
29115,60,20,-136
29127,480,408,152
29129,224,-180,96
29131,428,-220,-1440
29133,-1032,-196,888
29135,-1908,20,-1040
29137,-808,200,968
29149,-484,-172,908
29151,804,-240,284
29153,908,-144,-592
29155,120,324,-396
29157,-488,376,-312
29169,-324,-36,-160
29171,-140,-228,436
29173,-28,-224,396
29175,-84,132,496
29179,244,-80,-452
29181,248,-244,140
29183,40,-172,624
29195,-220,-240,592
29197,-168,-144,16
29199,-12,176,-412
29201,172,400,-804
29203,-80,-68,-80
29205,-260,-296,148
29217,-244,48,-592
29219,-716,160,324
29221,-328,180,-784
29223,280,28,484
29225,684,296,1024
29227,32,40,-136
29239,-88,-64,112
29241,-164,72,356
29243,-176,260,-180
29245,120,8,-336
29247,244,-80,348
29249,56,-164,192
29261,-72,-48,184
29263,-172,-8,0
29265,-52,84,48
29267,16,76,-56
29269,200,60,-108
29273,-208,52,-240
29275,-124,32,-192
29287,-128,-36,-328
29289,36,-8,-148
29291,124,24,-184
29293,56,-8,172
29295,-84,-32,232
29297,-28,-68,12
29309,-104,28,-80
29311,12,36,36
29313,112,136,64
