T,X,Y,Z
12608,72,96,20
12610,-12,4,48
12612,52,72,-132
12614,-12,-60,-72
12616,64,76,28
12618,68,-44,-32
12620,88,4,-148
12632,44,8,-28
12634,60,-44,-76
12636,112,128,-204
12638,480,-168,428
12640,392,-176,728
12642,-40,-28,204
12646,-148,-84,-20
12658,-928,4,-1572
12660,-284,132,-456
12662,948,8,1228
12664,1248,-108,8
12666,404,4,60
12668,-416,456,8
12680,-280,-60,152
12682,-40,-220,-88
12684,212,-124,64
12686,168,-36,196
12688,0,180,-52
12690,-84,144,-204
12702,-20,-24,140
12704,160,40,-32
12706,68,-32,324
12708,28,-48,48
12710,48,16,-396
12712,12,4,-148
12714,-40,-60,0
12726,-224,-92,-96
12728,8,44,28
12730,72,108,-504
12732,12,-56,20
12734,-152,-120,-108
12736,128,8,80
12748,-600,-20,1080
12752,668,500,704
12754,252,292,560
12756,-140,-344,112
12758,168,-32,-576
12760,-40,-64,-292
12772,-104,24,12
12774,-236,-172,84
12776,-260,72,-144
12778,256,68,-336
12780,104,-28,-600
12782,-52,-224,-92
12794,-60,84,320
12796,-92,52,348
12798,-144,12,-152
12800,-112,148,-104
12802,-12,16,80
12804,68,36,-144
12816,-24,48,-72
12818,8,44,0
12820,-44,-100,204
