T,X,Y,Z
3219,40,60,-104
3221,-88,8,-96
3223,20,136,-28
3225,-16,124,0
3237,-16,84,-104
3239,-8,0,-4
3241,52,-60,-100
3243,-16,24,-128
3245,28,68,-40
3247,-104,-84,172
3249,248,-8,-572
3261,-608,24,-904
3263,-404,236,236
3265,-888,-380,1640
3267,520,212,1072
3269,1640,352,1204
3271,1044,8,-4
3283,208,112,-260
3285,-196,240,-1000
3287,-272,0,316
3289,-224,-184,180
3291,108,-308,48
3293,392,32,148
3305,72,140,108
3307,-8,-104,-180
3309,132,-176,-512
3311,64,-228,392
3313,-96,-156,364
3317,176,-52,-540
3319,188,8,-476
3321,-232,52,244
3333,40,132,24
3335,-96,-112,-1004
3337,-172,-388,1612
3339,-48,288,2352
3341,56,420,-1984
3343,-16,-592,-476
3355,268,64,56
3357,0,-76,68
3359,-156,-64,-60
3361,84,112,324
3363,112,44,-760
3365,168,20,-132
3377,96,-72,56
3379,-20,32,624
3381,-236,20,-52
3383,-176,0,-232
3385,128,112,-144
3387,92,32,-276
3389,32,4,360
3401,-104,-32,-4
3403,-92,112,464
3405,-68,156,-112
3407,96,40,-96
3409,200,72,232
3411,24,-40,-32
3423,92,-56,64
3430,40,68,76
3432,-4,-8,-32
3434,52,-20,-12
