T,X,Y,Z
59762,28,-88,-136
59764,64,112,0
59776,20,128,-12
59778,-32,64,4
59780,24,20,-36
59782,36,0,112
59784,76,-20,72
59786,56,84,-80
59788,-8,-20,28
59800,20,280,192
59802,-156,144,572
59804,24,-156,-256
59806,596,128,-2608
59808,-796,-404,1272
59810,-1840,-76,-180
59822,-724,456,636
59824,-200,-24,788
59826,536,-308,316
59828,460,12,-1216
59830,-32,244,-232
59842,-164,144,-536
59846,60,-168,436
59848,-40,52,168
59850,-20,204,132
59852,32,68,-452
59854,192,-100,-204
59866,304,140,80
59868,40,-32,416
59870,-300,-260,224
59872,48,44,-340
59874,12,216,-336
59876,36,88,-332
59888,156,-8,108
59890,-44,-92,396
59892,-4,-12,336
59894,24,140,72
59896,200,248,-468
59898,300,572,-1040
59910,348,-228,-704
59912,-140,-96,664
59914,-264,232,500
59916,132,0,-264
59918,392,-280,-384
59920,212,-36,-488
59932,72,64,-980
59934,-100,-144,-228
59936,8,-200,-32
59938,64,0,-400
59942,216,52,160
59944,120,92,-468
59946,-164,80,224
59958,-52,-64,316
59960,-32,-40,236
59962,-120,-28,-252
59964,80,164,-232
59966,260,220,132
59968,64,-92,-92
59980,8,-20,-240
59982,-104,-20,32
59984,-64,12,-60
