T,X,Y,Z
48385,4,28,-20
48387,52,-8,-64
48389,24,4,-48
48401,20,136,-64
48403,52,76,-92
48405,-84,8,-36
48407,-100,28,4
48409,36,52,32
48411,-32,-12,-24
48423,-284,16,-172
48425,-176,188,448
48427,504,-44,-12
48429,356,-296,124
48431,364,4,-284
48433,-332,144,284
48445,-568,-36,-344
48447,-776,348,-260
48449,-440,388,304
48451,352,-68,648
48453,760,-124,76
48455,172,156,-148
48467,-180,188,-228
48469,-220,96,-468
48471,-176,-184,164
48473,88,-144,392
48475,104,288,-236
48479,32,0,-180
48481,128,-68,4
48493,124,-16,160
48495,28,-200,304
48497,-40,-44,332
48499,-60,168,-184
48501,-84,124,-380
48503,-88,88,-400
48515,208,-120,152
48517,-152,-68,176
48519,-168,56,-408
48521,248,436,-676
48523,180,120,1148
48525,-156,-272,-1576
48537,-76,152,60
48539,184,228,212
48541,36,-264,520
48543,0,-104,-316
48545,144,184,180
48547,-28,232,88
48559,172,-84,48
48561,16,72,-220
48563,-88,48,368
48565,-40,80,52
48567,-12,132,-408
48569,172,88,-4
48581,164,-20,380
48588,-84,-12,-268
48590,116,60,-120
48592,156,44,4
48594,12,-100,4
48596,-128,-124,232
48608,-100,-24,240
48610,-8,44,-56
