T,X,Y,Z
39421,0,52,-64
39423,120,36,64
39425,64,4,-12
39427,4,0,-24
39429,4,108,-48
39441,-116,-156,-136
39443,304,268,-60
39445,-8,108,312
39447,256,-176,272
39449,444,100,-140
39451,-336,152,-1520
39463,20,-40,-444
39465,-308,36,72
39467,-188,64,48
39469,-280,64,-284
39471,124,-40,312
39473,484,120,32
39485,168,116,-136
39487,-276,120,-356
39489,-168,76,-540
39493,0,8,216
39495,180,204,-260
39497,-44,92,-148
39499,88,8,0
39511,-120,48,-132
39513,12,-160,244
39515,-528,-324,-4
39517,44,4,356
39519,516,368,-116
39521,368,-48,-80
39533,488,-40,-168
39535,276,84,300
39537,-280,-12,-32
39539,-544,160,-1580
39541,-800,-260,-1160
39543,440,-80,-668
39555,264,60,176
39557,404,-88,236
39559,192,16,-336
39561,-160,120,-148
39563,-204,88,-40
39565,-92,-16,16
39577,132,108,0
39579,68,32,40
39581,4,140,156
39583,24,72,-48
39585,24,112,-280
39587,-4,48,212
39591,-116,0,48
39593,-52,-12,76
39605,76,44,-84
39607,-28,-16,48
39609,-44,-28,-232
39611,0,-64,-84
39613,-8,-72,64
39615,28,12,-32
39627,-32,72,-148
39629,-52,64,-88
39631,16,4,36
39633,20,40,56
