T,X,Y,Z
44163,24,-4,-92
44165,-8,44,124
44167,92,36,100
44169,56,64,24
44171,36,28,-24
44173,8,104,-20
44175,76,64,-40
44187,0,64,-8
44189,-32,40,144
44191,136,48,-44
44193,368,28,-432
44197,-132,-144,720
44199,-112,-40,-308
44201,12,-16,176
44213,-672,-116,-1132
44215,-424,180,132
44217,532,36,2052
44219,1424,-232,-236
44221,464,-60,-268
44223,-632,128,388
44235,-332,108,-32
44237,-480,-216,140
44239,-20,-136,168
44241,284,28,252
44243,196,104,-36
44245,-8,216,-296
44257,-16,-136,-12
44259,12,-96,-152
44261,284,24,388
44263,48,-144,-16
44265,24,-112,-300
44267,56,100,-20
44279,-20,164,-708
44281,-324,-20,-344
44283,-288,44,144
44285,104,36,72
44287,176,20,20
44291,72,180,164
44293,-120,32,8
44305,76,-36,924
44307,224,-168,272
44309,172,108,-660
44311,84,68,-436
44313,-8,-92,644
44315,60,-20,408
44327,52,-52,312
44329,152,100,104
44331,-56,96,-144
44333,-8,36,148
44335,296,4,-348
44337,116,8,-152
44339,-132,32,20
44351,-120,8,68
44353,-112,36,20
44355,64,16,-212
44357,152,-120,-76
44359,80,-72,252
44361,-32,-20,76
44373,-16,-48,72
44375,92,-84,48
