T,X,Y,Z
33785,-76,56,80
33787,72,28,52
33789,-16,28,32
33791,140,-52,72
33803,28,-16,-36
33805,-24,64,-20
33807,32,-68,-40
33809,12,52,-36
33811,-12,80,0
33813,-24,-36,-4
33825,196,404,408
33827,272,-80,356
33829,324,-236,188
33831,-212,-164,-3304
33833,-1328,-32,1032
33835,-1056,280,-32
33847,-724,360,1028
33849,-172,-88,696
33851,560,-172,112
33853,620,32,-1080
33855,-216,92,-92
33857,-396,304,-360
33869,-176,60,-216
33871,-220,-256,424
33873,-28,0,384
33877,76,184,-608
33879,212,4,-284
33881,-8,-96,412
33883,-100,-88,708
33895,-128,-172,356
33897,52,32,-68
33899,-72,140,-276
33901,8,128,-504
33903,-92,-60,-40
33905,-104,-216,244
33917,-644,224,-680
33919,-200,232,-1632
33921,416,0,212
33923,560,120,-164
33925,156,56,140
33927,-400,-68,44
33939,-392,-96,100
33941,-388,-36,-332
33943,144,-8,276
33945,528,-8,312
33947,220,124,-48
33949,-124,-20,288
33961,-80,-16,96
33963,-176,-52,160
33965,16,140,-72
33967,164,20,-88
33969,100,104,-116
33973,-72,-12,-44
33975,-12,-20,-52
33987,-140,44,8
33989,-40,188,-228
33991,84,132,-136
33993,172,60,44
33995,-48,-96,-12
33997,-44,-16,316
