T,X,Y,Z
59447,8,-44,32
59449,52,-96,-48
59451,12,-16,-72
59453,-44,-40,20
59455,-56,-24,-8
59457,8,-20,8
59469,-12,52,-152
59471,8,44,-40
59473,-36,-8,28
59475,88,52,20
59477,272,204,-2088
59479,-532,-140,1608
59491,-316,-136,288
59493,84,72,-160
59495,148,112,708
59497,-152,-212,-192
59501,328,272,192
59503,-252,-104,632
59505,32,-216,-436
59517,212,80,28
59519,44,72,44
59521,-276,-20,-304
59523,348,260,-796
59525,120,20,1016
59527,-288,-376,436
59539,-20,112,-148
59541,64,-76,132
59543,-36,56,-100
59545,-108,116,-84
59547,68,-108,-284
59549,-260,-76,124
59561,28,80,-268
59563,-152,-24,-284
59565,80,-32,-80
59567,-28,60,188
59569,8,-128,164
59571,92,-4,-492
59583,92,-24,360
59585,88,-12,-356
59587,216,60,332
59589,76,-216,272
59591,52,-8,120
59593,-184,-52,-20
59597,56,24,108
59599,-196,-148,-304
59611,-64,16,40
59613,88,76,-40
59615,64,-24,28
59617,-120,56,-84
59619,112,72,-208
59621,-40,-12,4
59633,8,-16,-60
59635,-32,8,-116
59637,48,-28,96
59639,28,-52,136
59641,8,36,124
59643,-20,-52,96
59645,32,-44,-100
59657,-76,40,-120
59659,40,-36,-172
