T,X,Y,Z
19160,-44,-44,48
19162,20,-40,72
19164,148,56,-64
19176,0,-12,-80
19178,24,60,8
19180,20,44,-32
19182,28,20,-52
19184,20,-24,48
19186,48,-72,-16
19188,12,-76,64
19200,116,-8,-1140
19202,-112,152,1056
19204,228,-276,2144
19206,-204,-180,1048
19208,-324,112,-1160
19210,388,72,404
19222,-184,-28,296
19224,360,184,-680
19226,-188,-80,88
19228,-244,-52,-1944
19230,-120,100,600
19234,-260,20,0
19236,44,-64,-264
19248,-56,-268,604
19250,-92,-124,-12
19252,324,16,-336
19254,24,-36,376
19256,12,-152,-52
19258,52,4,-124
19270,-40,-104,-68
19272,-16,0,72
19274,52,136,-16
19276,8,172,100
19278,-16,28,-32
19280,-48,148,180
19292,-144,-108,120
19294,4,40,8
19296,-96,0,4
19298,-152,-48,-212
19300,156,-116,552
19302,-40,-12,-484
19314,680,172,112
19316,-200,-224,988
19318,276,280,-768
19320,-68,112,1328
19322,40,-164,696
19324,332,-28,16
19336,-36,32,516
19338,-48,-196,112
19401,-44,-44,-36
19403,-80,-36,-172
19405,-52,28,-80
19407,-56,-48,32
19409,-16,-20,-64
19421,-140,-12,84
19423,4,-60,124
19425,56,44,52
19427,-80,104,12
19429,-64,-8,-4
19431,0,36,60
