T,X,Y,Z
12902,16,-24,28
12904,-120,-68,-80
12906,12,16,36
12908,-28,56,-60
12910,112,16,-80
12912,20,-4,-40
12914,-24,-112,-44
12926,-20,-8,-28
12928,32,-8,-160
12930,44,-20,-80
12932,544,272,-1468
12936,164,24,384
12938,204,-92,24
12940,-772,8,-992
12952,328,-40,348
12954,-300,-92,80
12956,412,200,-212
12958,-412,204,-156
12960,-324,-548,1416
12962,824,-144,468
12974,104,144,-632
12976,132,-172,436
12978,-216,-224,448
12980,92,-60,-36
12982,100,8,-224
12984,-308,-80,484
12996,-92,20,-176
12998,104,24,-196
13000,-92,-72,108
13002,-124,-96,-284
13004,-24,100,24
13006,148,96,148
13018,-136,-76,616
13020,-84,108,-600
13022,0,-48,256
13024,84,-64,284
13026,-68,28,-72
13030,-56,-44,220
13032,96,188,-572
13044,-104,112,4
13046,124,-68,688
13048,240,-144,688
13050,-96,-68,-224
13052,8,144,-544
13054,224,-12,260
13066,100,204,-80
13068,-112,116,-480
13070,32,-24,-36
13072,24,-24,176
13074,-24,196,120
13076,-44,-12,20
13088,32,-4,284
13090,164,20,-44
13092,-24,20,-296
13094,108,-112,64
13096,-12,-16,24
13098,-92,-112,-152
13110,36,48,52
13112,-40,72,-24
13114,56,28,-100
