T,X,Y,Z
31699,-4,-28,76
31711,56,-48,-28
31713,72,48,-172
31715,-52,4,0
31717,-48,-76,-76
31721,36,48,32
31723,36,48,-28
31725,-8,72,112
31727,36,-44,-16
31739,-76,36,4
31741,432,180,-1292
31743,-260,-32,1076
31745,-436,-412,548
31747,480,268,-1008
31749,-176,-24,784
31761,-136,-44,20
31763,148,144,-1136
31765,60,224,304
31767,268,-244,892
31769,-448,-244,-492
31771,348,296,-528
31783,84,-120,516
31785,88,144,52
31787,268,136,-704
31789,-304,-24,12
31791,136,-60,532
31793,12,-144,696
31805,-68,-52,-24
31807,112,64,-28
31809,-64,-48,-104
31811,20,-16,-236
31813,-40,20,-36
31817,16,-76,-32
31819,8,216,-380
31831,-64,-80,-72
31833,-48,-80,492
31835,-16,32,424
31837,328,112,-12
31839,-92,-4,-464
31841,104,0,-152
31853,-176,-256,2724
31855,428,-260,1044
31857,-20,372,1120
31859,200,-228,1264
31861,280,-204,176
31863,-276,264,-376
31875,56,-260,356
31877,-324,-60,328
31879,336,228,-204
31881,36,8,52
31883,-368,-112,44
31885,228,68,-72
31897,-8,-84,48
31899,-40,-164,212
31901,84,-36,-84
31903,80,-56,-328
31905,-32,-60,20
31907,52,-20,56
31919,-112,8,84
31923,68,-20,-44
