T,X,Y,Z
54045,0,-4,68
54047,24,20,-40
54049,68,76,44
54061,20,16,-76
54063,40,0,-168
54065,-12,68,104
54067,32,-12,-32
54069,16,-20,-16
54071,28,20,84
54073,168,136,-236
54085,168,-260,1016
54087,8,48,144
54089,160,116,-1076
54091,-284,-44,568
54116,-48,-184,136
54118,400,4,304
54120,-332,-116,-188
54122,284,20,-396
54124,148,-184,336
54136,-264,36,72
54138,8,-8,-352
54140,-48,-48,100
54142,-180,92,80
54144,184,36,768
54146,84,60,-408
54158,608,176,616
54160,-584,-280,3508
54162,428,-272,284
54164,-228,424,436
54166,100,-272,1072
54168,244,-220,452
54180,100,184,132
54182,168,-276,424
54184,-236,-152,36
54186,464,304,-208
54188,76,16,112
54190,-312,-284,-8
54202,112,72,-132
54204,-128,-28,-52
54206,-56,20,40
54231,-16,-96,48
54233,68,-8,28
54235,-100,-36,-24
54237,16,-24,52
54239,36,0,-44
54241,-20,-44,-104
54253,-8,4,36
54255,-36,100,68
54257,84,76,136
54259,124,-4,-8
54261,24,32,-32
54263,28,84,-160
54275,24,0,-4
54277,12,-8,-104
54279,-4,-52,-104
54281,0,60,-32
54283,-84,8,-48
54285,-96,-176,-172
54287,-76,0,-184
54299,40,-8,-40
