T,X,Y,Z
24135,56,-40,-8
24137,48,64,-104
24139,-8,-48,-72
24141,0,-20,-56
24143,20,-24,92
24145,12,-68,68
24147,108,-28,64
24159,-4,-48,-32
24163,-72,-20,152
24165,140,84,16
24167,540,224,-1688
24169,-512,-8,1276
24171,300,60,620
24183,80,180,-820
24185,-140,284,-80
24187,172,-272,320
24189,-96,-60,-336
24191,508,304,-1524
24193,-936,-56,1036
24205,16,208,-88
24207,-24,84,-1564
24209,-8,168,-680
24211,32,-192,1724
24213,-96,-236,644
24215,80,156,-904
24227,168,-188,692
24229,-172,-20,32
24231,-32,60,-316
24233,-100,-4,-416
24235,-164,-104,72
24237,128,120,-272
24249,16,76,-120
24251,-180,-272,-32
24253,-96,36,-32
24257,-120,-148,388
24259,-16,-160,72
24261,-84,4,-308
24263,-96,76,-432
24275,-80,16,-68
24277,64,0,280
24279,-120,-68,1972
24281,232,-212,-712
24283,16,64,-352
24285,-348,84,72
24297,-40,-8,388
24299,28,264,-52
24301,128,24,256
24303,-180,-68,-144
24305,104,184,-212
24307,328,172,76
24319,-168,-44,192
24321,-36,40,-172
24323,-76,-16,-92
24325,-176,-4,-144
24327,72,60,-104
24329,-144,48,-16
24341,0,-48,112
24343,32,-92,-64
24345,16,4,-288
24347,72,-52,-124
