T,X,Y,Z
39413,12,16,-4
39415,-96,44,-20
39427,16,88,-76
39429,-8,16,8
39431,-44,60,48
39433,-16,68,-40
39435,-136,-76,-8
39437,-4,16,-124
39439,-108,-4,-16
39451,-12,8,40
39453,360,196,-1680
39455,-264,-40,988
39457,172,-224,1000
39459,128,184,-820
39461,-192,20,-432
39473,-188,-40,-2156
39475,-836,-348,548
39477,756,144,-128
39481,-564,-380,344
39483,324,272,-624
39485,256,440,528
39497,384,-24,44
39499,-324,-16,-196
39501,240,-72,-228
39503,4,-52,504
39505,-184,-60,84
39507,268,152,-116
39519,12,104,20
39521,-148,84,392
39523,24,16,32
39525,112,-16,380
39527,136,116,-32
39529,-20,260,-872
39541,56,-80,900
39543,392,-56,820
39545,-180,-16,264
39547,-20,40,-232
39549,228,-176,840
39551,280,-196,76
39563,32,80,160
39565,172,-132,244
39567,-60,28,-92
39569,212,160,-376
39571,-96,24,-72
39573,-180,60,-76
39577,-188,60,32
39579,-96,20,316
39591,-60,72,-144
39593,8,-40,-144
39595,-52,-80,52
39597,-60,-4,196
39599,-32,-56,36
39601,136,-120,-160
39613,112,36,-92
39615,-44,-32,-180
39617,4,28,-48
39619,-20,-80,116
39621,48,48,-48
39623,-104,64,-220
39635,96,52,72
