T,X,Y,Z
2843,44,-52,36
2845,12,12,-8
2847,0,-8,-16
2849,0,64,32
2851,-8,-80,-44
2863,8,76,84
2865,20,28,-36
2867,-36,0,84
2869,-8,-80,44
2871,-76,-72,40
2873,124,-12,-424
2875,-192,56,-84
2887,28,64,952
2889,-148,12,-248
2891,272,212,-892
2893,-180,-172,544
2895,-4,-72,180
2897,392,380,-1588
2909,248,240,52
2911,380,72,728
2915,96,260,-1472
2917,332,-64,1920
2919,-352,-480,1044
2921,264,140,-1464
2923,320,360,-192
2935,-152,-240,520
2937,-24,176,-368
2939,84,56,-396
2941,-28,-156,-164
2943,-84,-48,-112
2945,264,256,272
2957,-96,-224,300
2959,-44,-8,316
2961,-4,128,8
2963,24,0,60
2965,-156,-60,312
2967,64,112,-332
2969,192,-104,636
2981,368,256,-1248
2983,-588,-420,1132
2985,420,-16,244
2987,300,84,76
2989,-576,40,44
2991,-68,-140,-240
3003,-52,52,-296
3005,212,384,-196
3007,-124,56,260
3009,-120,-52,68
3013,-52,36,-460
3015,32,52,168
3017,232,-80,236
3019,0,-60,-60
3031,-24,-148,176
3033,4,-84,212
3035,64,-60,16
3037,128,-4,-216
3039,124,32,32
3041,-44,40,56
3043,-96,-48,60
3055,-100,-72,296
