T,X,Y,Z
40239,-84,32,-28
40241,-28,-76,-4
40243,44,-64,-136
40245,16,28,-4
40247,16,16,-40
40249,20,-52,-100
40261,20,-12,-200
40263,-12,36,160
40265,28,52,112
40267,16,56,24
40269,244,248,-1868
40271,-484,-120,1420
40283,32,-36,-224
40285,168,192,-916
40287,112,68,940
40289,16,-268,608
40293,272,212,-628
40295,-524,-128,944
40297,-140,-504,3040
40309,4,44,-1192
40311,36,68,172
40313,0,-256,820
40315,-96,-40,-236
40317,208,216,-700
40319,24,-104,412
40331,-12,64,-512
40333,56,72,-32
40335,-48,-140,80
40337,-16,-40,172
40339,100,72,-308
40341,-76,36,-272
40353,112,68,72
40355,-140,104,-40
40357,-68,8,-196
40359,88,0,140
40361,-108,-8,172
40363,-80,16,-152
40375,-32,-112,20
40377,12,32,-372
40379,-120,-100,436
40381,352,-8,564
40383,8,-40,2756
40385,0,-136,144
40389,-24,-172,1088
40401,8,56,-364
40403,-116,136,-168
40405,192,-28,180
40407,-340,-8,76
40409,124,192,-216
40411,228,76,204
40423,-152,-48,216
40425,104,56,-32
40427,24,-104,-76
40429,-20,-176,44
40431,76,-4,-184
40433,-44,-12,-84
40445,60,-52,-24
40447,-64,32,-32
40449,-112,8,-192
40451,120,4,104
