T,X,Y,Z
36803,-104,-40,-56
36805,52,-8,-44
36809,20,-32,-104
36821,16,-12,20
36823,-8,-60,52
36825,16,-80,-120
36827,68,12,-140
36829,36,-64,32
36831,68,112,108
36833,24,120,20
36845,92,92,-616
36847,-44,44,-596
36849,112,-52,372
36851,96,-152,628
36853,24,-104,-56
36855,92,188,-1296
36867,-288,-476,1192
36869,68,320,-1388
36871,-168,284,-216
36873,-140,-204,1440
36875,320,-12,104
36887,300,168,208
36889,-104,-400,860
36891,-80,-212,-272
36893,364,380,-616
36895,84,-12,-196
36897,0,-276,412
36909,40,68,-528
36911,-108,-52,348
36915,68,120,60
36917,172,144,-364
36919,-220,8,-68
36921,-44,16,244
36923,24,120,-128
36935,-108,0,64
36937,-120,-4,-92
36939,-8,36,-244
36941,84,56,168
36943,-104,-152,1084
36945,-36,-32,-328
36957,144,0,-84
36959,-56,-140,24
36961,128,12,-96
36963,160,92,-396
36965,-112,-44,-68
36967,80,40,196
36979,4,4,-420
36981,-24,-4,-36
36983,-24,16,352
36985,100,172,28
36987,-8,-20,40
36989,-100,0,20
36991,-52,32,12
37003,36,48,-152
37005,96,-60,120
37007,-92,-52,80
37009,12,-44,-64
37013,-72,-72,28
37015,92,-36,-56
37017,8,-24,-180
