T,X,Y,Z
18061,92,48,48
18063,44,24,-20
18065,72,-56,-32
18067,40,12,32
18069,112,28,8
18071,8,-20,-68
18083,-44,-36,-68
18085,4,-104,8
18087,-104,28,-68
18089,-108,-48,160
18091,120,180,-1168
18093,-224,-92,168
18105,-460,-32,-216
18107,-176,-84,-220
18109,244,232,568
18113,12,16,-1092
18115,208,212,152
18117,52,-136,512
18119,-312,-220,-148
18131,40,-88,384
18133,308,-172,-84
18135,-160,108,8
18137,148,240,-1084
18139,-4,-48,480
18141,-196,-352,472
18153,-140,32,-164
18155,104,-28,-196
18157,148,12,232
18159,-124,8,-208
18161,8,-76,-272
18163,-44,-120,272
18175,88,24,-192
18177,-80,44,-324
18179,40,4,-8
18181,-28,-32,144
18183,-116,-20,-140
18185,-16,-20,128
18197,16,-44,240
18199,64,-40,-72
18201,-92,36,-272
18203,-28,-92,152
18205,148,56,-284
18209,-204,-192,1268
18211,124,-248,1784
18223,-152,-108,-380
18225,156,-144,608
18227,-12,56,256
18229,-100,36,-520
18231,-20,-24,124
18233,-20,-12,592
18245,-140,-16,-440
18247,60,-116,180
18249,64,-56,292
18251,-44,44,-132
18253,32,-24,-72
18255,-68,-60,344
18267,104,40,-48
18269,24,12,-48
18271,148,-48,104
18273,28,-12,76
