T,X,Y,Z
44325,8,-60,104
44327,-56,88,52
44339,68,20,124
44341,-4,68,108
44343,16,-40,-80
44345,-72,40,-100
44347,-16,36,-24
44349,28,-4,-100
44351,-12,100,24
44363,220,128,-244
44365,68,208,-1096
44367,-380,-304,1612
44369,464,-28,-92
44371,-256,236,-292
44383,240,100,-80
44385,-148,-244,628
44389,164,124,-408
44391,-40,-48,-648
44393,-644,-176,1776
44395,500,-368,1744
44397,-12,128,336
44409,84,8,-44
44411,112,-224,908
44413,-236,-8,320
44415,272,76,-548
44417,-44,72,-60
44419,44,12,248
44431,-16,-20,-240
44433,28,-36,-124
44435,4,-96,96
44437,48,64,-216
44439,-44,116,112
44441,0,32,148
44453,-104,28,116
44455,12,-40,428
44457,-64,24,-384
44459,-84,48,112
44461,120,-28,-28
44463,-204,-12,-232
44475,-84,-32,-3112
44477,144,396,-1960
44479,-400,-128,-368
44481,32,-236,-356
44485,-408,-20,572
44487,-20,-120,236
44489,184,-20,344
44501,212,96,-416
44503,-156,-92,-100
44505,-128,-148,-44
44507,208,92,-140
44509,-172,-52,-216
44511,-52,-120,244
44523,-16,8,-360
44525,-36,-68,-72
44527,-72,-116,324
44529,72,-80,200
44531,-28,72,-116
44533,0,-48,-80
44545,-124,0,-148
44547,16,28,-144
