T,X,Y,Z
39616,96,-20,52
39618,-8,-12,88
39620,-48,20,100
39632,-32,-52,80
39634,-16,0,-60
39636,-20,-32,36
39638,60,40,-52
39640,12,-84,-8
39642,24,4,-76
39644,84,-12,360
39646,988,-168,-596
39648,-792,292,-1636
39660,1124,-292,-1640
39662,-1176,-200,588
39664,-636,496,2452
39666,-236,-504,-640
39673,488,-384,-636
39675,-36,-372,-1460
39677,-800,180,520
39679,-112,172,2260
39681,408,-300,-1048
39683,540,160,-1108
39695,324,-172,-8
39697,16,-16,308
39699,-500,16,-636
39701,-312,-280,-368
39703,20,-24,216
39705,144,464,-300
39707,52,216,476
39709,0,-432,560
39721,-288,-132,372
39723,-88,-168,444
39725,-228,-132,-580
39727,204,108,-236
39729,140,60,-24
39731,264,-28,-80
39733,-192,-88,492
39735,-52,52,188
39747,-900,240,-2772
39749,-332,212,632
39751,572,-52,380
39753,-396,-48,1684
39757,-244,-180,2192
39759,296,-4,-2244
39761,120,88,-320
39763,-364,76,324
39765,104,-80,-748
39777,-108,-48,-476
39779,-16,-124,300
39781,52,-48,452
39783,24,28,-668
39785,-132,28,-192
39787,-28,-80,336
39789,148,88,-216
39791,-96,-24,-56
39803,12,60,-120
39805,68,100,-280
39807,32,80,-76
39809,-148,-28,228
39811,12,84,152
