T,X,Y,Z
17370,-4,4,-96
17372,-76,24,44
17374,-52,56,92
17376,-28,-28,48
17378,-16,-4,48
17380,32,-80,36
17382,24,76,64
17386,-72,-68,88
17388,36,32,-16
17390,188,88,128
17402,452,-128,-632
17404,-228,-4,1060
17406,640,108,-784
17408,-496,-188,88
17410,16,164,156
17412,344,-108,200
17414,-56,-36,-468
17416,-248,300,-1168
17428,28,-300,-780
17430,-172,108,68
17432,-416,0,792
17434,208,-88,-336
17436,456,-12,-444
17438,-24,116,180
17440,56,-240,-252
17442,-156,-244,-268
17454,-188,-80,48
17456,-68,4,-140
17458,44,216,-40
17460,244,168,164
17462,76,-160,228
17464,-56,-192,72
17466,-92,52,-48
17468,16,8,-124
17472,24,-20,-128
17474,184,96,-512
17486,-76,-76,220
17488,-4,-12,168
17490,-408,-72,104
17492,168,36,-388
17494,-44,48,-112
17496,272,112,-280
17498,120,-108,100
17500,-40,-164,-332
17512,-96,-120,-2652
17514,-360,180,-1232
17516,-240,48,1440
17518,416,-32,-1228
17520,-20,-208,660
17522,612,164,228
17524,-376,-212,720
17536,28,-16,-288
17538,-192,-56,-84
17540,8,-16,440
17542,284,176,48
17544,-164,-92,224
17546,104,-156,524
17548,-112,-60,-84
17550,44,112,-648
17562,-196,-76,8
