T,X,Y,Z
61160,-32,-36,-112
61172,-64,-68,28
61174,44,-80,52
61176,36,64,-28
61178,92,-12,64
61180,20,-28,52
61182,32,32,32
61184,-8,8,44
61186,120,8,-8
61188,612,-32,-276
61190,-368,120,488
61202,120,-104,-880
61204,192,-140,572
61206,-400,76,132
61208,472,-76,-208
61210,48,-156,-484
61212,-356,372,-240
61214,-488,32,864
61226,-184,148,200
61228,-404,64,736
61230,60,-180,-284
61232,152,-64,-728
61238,-88,-104,48
61240,-156,180,472
61242,-4,316,144
61244,104,32,-48
61246,152,-20,180
61248,-272,8,-356
61250,-204,-140,-92
61262,-20,80,40
61264,64,28,64
61266,140,-8,16
61268,184,-84,-364
61270,-4,-100,-32
61272,-40,-156,-244
61274,-28,-104,-36
61276,-40,64,-28
61288,112,-24,-160
61290,16,96,-60
61292,-20,-24,-432
61294,172,44,456
61296,-468,-4,500
61298,-404,212,-1724
61300,1292,532,-7164
61302,672,184,3044
61314,732,16,96
61316,-356,-204,72
61318,584,84,180
61320,-480,-148,576
61326,76,128,268
61328,92,-260,-348
61330,56,-108,-388
61332,36,-12,4
61334,-136,-52,88
61336,-12,56,304
61338,168,100,4
61350,-80,4,160
61352,-80,-60,80
61354,-160,4,88
61356,-36,52,-216
