T,X,Y,Z
54615,8,24,52
54617,48,52,-56
54619,76,8,12
54621,16,-12,-28
54627,-72,-8,144
54629,24,24,-60
54631,-60,-16,36
54633,112,36,-16
54635,-16,16,188
54637,296,76,296
54639,32,-120,-1360
54651,-40,8,492
54653,20,-88,-1532
54655,40,12,688
54657,-400,108,428
54659,548,88,-1008
54661,172,-148,236
54663,-692,316,1184
54665,-116,-72,-128
54677,-364,164,380
54679,-164,148,324
54681,196,-96,-144
54683,-28,92,-192
54685,192,24,496
54687,12,-216,-500
54689,-20,-160,-140
54691,-216,188,408
54703,-60,-84,-68
54705,172,144,72
54707,104,20,124
54709,112,-76,72
54716,-4,-12,-188
54718,144,164,-84
54720,-64,44,-12
54722,-80,-136,148
54724,88,52,-108
54726,-20,112,-36
54728,56,116,-192
54730,4,48,184
54742,-120,-572,1268
54744,112,-20,320
54746,-508,16,708
54748,944,-100,1080
54750,-944,-48,1052
54752,432,328,-56
54754,-180,-84,1740
54766,268,188,692
54768,24,-140,60
54770,112,-140,20
54772,168,0,-80
54774,-56,24,-620
54776,-12,44,312
54778,88,92,392
54780,204,36,-92
54782,-100,-88,152
54794,-20,36,-32
54796,-48,-4,-68
54798,-48,36,-136
54804,36,116,96
54806,-84,-8,448
