T,X,Y,Z
62971,36,-36,-28
62973,48,44,36
62979,32,72,24
62981,120,40,-64
62983,48,4,-24
62985,-32,-52,28
62987,40,64,76
62989,56,-12,-8
62991,4,28,-80
62993,-60,-60,128
63005,824,-200,-1016
63007,-1020,472,160
63009,-660,-480,172
63011,548,28,920
63013,-348,84,-460
63015,236,40,-580
63017,-268,-84,720
63019,816,-108,-212
63031,-52,216,-120
63033,-352,-112,-672
63035,-24,0,-148
63037,-228,208,920
63039,48,152,476
63041,252,-124,-540
63043,128,48,-216
63055,116,-252,-88
63057,-148,-160,116
63059,-220,144,-116
63061,24,56,252
63067,0,-92,-124
63069,-148,-244,64
63071,-56,-28,-300
63073,68,132,176
63075,160,-24,204
63077,128,-84,-196
63079,-84,-8,168
63091,-4,-92,368
63093,4,-100,-232
63095,-64,140,104
63097,-24,88,-80
63099,276,48,-56
63101,128,-36,8
63103,-488,-44,-368
63105,-260,168,-824
63117,-12,224,184
63119,-276,28,964
63121,352,-116,-152
63123,128,-132,-312
63125,300,76,-76
63127,-348,-128,460
63129,4,-208,-180
63131,68,216,280
63143,76,72,232
63145,152,172,148
63147,-20,0,-4
63149,4,-24,360
63155,144,64,0
63157,20,68,332
63159,52,28,236
63161,0,-36,-36
