T,X,Y,Z
56044,-68,-44,4
56046,-36,84,-64
56048,48,-4,36
56060,4,-36,16
56062,-56,208,-312
56064,168,40,140
56066,-76,-56,140
56070,-448,-16,-72
56072,40,20,168
56074,-120,-88,-48
56076,468,4,-1348
56078,-508,0,-112
56080,-292,80,196
56092,-376,-12,-164
56094,-156,28,804
56096,4,-164,-332
56098,220,4,-388
56100,192,64,388
56102,68,-184,-156
56104,-192,-280,-424
56106,32,92,496
56118,72,24,56
56120,104,100,124
56122,52,244,124
56124,140,-60,292
56126,104,-124,-16
56128,-76,64,-20
56130,-64,64,-92
56132,96,68,-84
56134,16,80,-140
56146,-288,-72,572
56148,248,120,200
56150,-412,104,172
56152,-68,-108,-368
56156,-184,36,-224
56158,364,120,72
56160,-236,-40,-20
56162,-176,32,-252
56164,-1584,-100,-480
56176,-388,116,-40
56178,-92,148,792
56180,536,-8,-72
56182,188,-124,-1292
56184,412,8,544
56186,-400,-68,764
56188,132,-88,-944
56190,280,16,540
56202,-84,84,632
56204,24,20,68
56206,-80,-24,-216
56208,-164,12,632
56210,-72,-68,-208
56212,56,48,-616
56214,-12,120,12
56216,-84,-68,364
56218,-220,36,-68
56230,-8,-12,220
56232,-52,-56,116
56234,144,-52,-128
56236,32,-36,-340
