T,X,Y,Z
33206,76,-64,24
33208,36,96,-24
33210,40,8,-80
33212,100,16,144
33214,92,-108,28
33216,24,-12,-144
33228,-12,-112,-132
33230,-28,-32,-16
33232,88,-16,244
33234,1076,236,256
33236,-652,-208,-944
33238,464,20,756
33240,-532,160,-896
33242,244,-12,1020
33254,-224,76,-1240
33256,664,-236,112
33258,-712,40,312
33260,516,456,-480
33262,348,-464,-516
33264,-464,-92,-952
33266,-656,276,684
33278,-160,-248,-192
33280,24,704,1236
33282,84,256,328
33288,-448,-80,-556
33290,-268,-108,-316
33292,84,116,208
33294,272,324,36
33296,4,-96,484
33298,16,-348,532
33300,-196,-128,-736
33312,-124,-172,184
33314,-244,-60,-48
33316,284,108,-1036
33318,12,-16,136
33320,60,-52,284
33322,-104,8,264
33324,-228,52,36
33326,-724,-24,948
33338,-652,-100,716
33340,432,512,-260
33342,-4,-28,2052
33344,420,-20,-2276
33346,64,-144,220
33348,-216,-140,660
33350,-168,-44,-728
33352,88,68,280
33364,-72,-36,612
33366,52,-112,516
33368,48,-112,-24
33370,-120,-52,128
33374,-8,72,-496
33376,-84,188,-104
33378,24,-24,584
33380,-228,-144,160
33382,0,64,200
33384,-56,52,-204
33396,-156,56,28
33398,40,52,-80
33400,4,-12,0
