T,X,Y,Z
34982,-68,-48,-20
34984,0,-48,60
34986,-36,-48,-108
34990,68,20,-156
35002,60,16,104
35004,120,-12,52
35006,136,0,-124
35008,-4,-92,44
35010,260,-124,-68
35012,396,180,-76
35014,-260,-24,-996
35016,192,-64,764
35028,-268,104,132
35030,-264,44,560
35032,716,-80,-952
35034,-336,-176,404
35036,-288,312,696
35038,-136,-148,476
35040,-88,-232,-596
35042,132,300,136
35054,368,-156,-548
35056,248,12,204
35058,-88,-68,36
35060,-8,-236,-12
35062,-60,-148,244
35064,-176,228,436
35066,112,112,-72
35068,148,-76,-68
35080,824,340,-532
35084,116,-116,-144
35086,-168,96,96
35088,-16,16,436
35090,140,92,-752
35092,88,20,284
35094,100,76,-392
35096,-252,-104,156
35108,-20,64,120
35110,-8,152,68
35112,120,120,-396
35114,96,132,-264
35116,-1084,320,-3288
35118,1676,540,-10288
35120,-452,-276,5252
35122,176,208,-2224
35134,-364,-160,-488
35136,776,324,80
35138,-812,-160,972
35140,420,-64,-1132
35142,-248,-56,1004
35144,24,128,28
35146,-208,-300,-744
35158,-132,-12,-212
35160,-48,16,580
35162,-116,-8,-16
35164,92,24,-500
35171,-8,88,144
35173,-56,56,-48
35175,-96,-28,252
35177,44,-72,-84
35179,32,-4,-296
