T,X,Y,Z
52424,28,20,-8
52426,-12,-24,-20
52428,60,-48,40
52430,76,-4,28
52432,0,-4,0
52434,28,60,-60
52436,136,-64,-60
52438,72,-32,-60
52440,52,0,-28
52442,-60,-44,-12
52454,188,4,952
52456,256,340,732
52458,-508,-340,852
52460,440,116,32
52462,-312,84,332
52464,200,-32,-232
52466,-56,-20,952
52468,632,32,-628
52480,-132,-248,228
52482,432,-260,-304
52484,-712,-36,-768
52486,784,552,568
52490,-436,-96,-316
52492,-296,196,1128
52494,-488,208,1544
52496,288,-180,-1632
52498,644,160,-140
52510,148,-196,64
52512,-76,-16,-516
52514,-444,-104,-240
52516,24,-116,408
52518,248,96,-540
52520,-192,260,836
52522,332,-172,8
52524,-280,-400,280
52536,-4,-52,336
52538,-296,-192,-68
52540,152,144,-620
52542,56,160,96
52544,-60,-160,24
52546,-76,-8,160
52548,-372,140,1096
52550,92,172,-192
52562,1372,148,9944
52564,-392,-536,2760
52566,-172,176,-3464
52568,52,224,840
52572,-1080,-348,2188
52574,648,312,-888
52576,-224,4,3132
52578,544,100,-3048
52590,-124,-12,-220
52592,144,-160,88
52594,8,-4,-252
52596,-28,0,-908
52598,-124,4,132
52600,196,168,620
52602,40,72,-92
52604,-200,-48,508
52616,-84,-20,272
