T,X,Y,Z
41399,60,-20,60
41401,28,-68,-180
41403,-24,-68,-84
41405,84,-44,-20
41407,32,-36,72
41409,92,8,-156
41411,-36,16,-140
41413,48,-40,104
41425,28,-108,36
41427,-20,28,-72
41429,460,-312,-900
41431,-452,276,228
41433,-44,-368,-184
41435,-72,-228,1244
41437,48,416,-892
41439,40,12,-152
41451,328,20,-44
41453,152,112,-1432
41455,-276,36,1108
41457,-208,-20,-64
41459,68,-108,-72
41461,-252,60,532
41468,-156,12,-360
41470,-144,-80,296
41472,16,-76,-244
41474,124,68,-64
41476,4,32,-72
41478,108,-76,140
41490,-68,192,-88
41492,-228,-56,4
41494,-56,-128,-52
41496,-124,-20,-292
41498,500,376,-612
41500,-572,-68,1024
41502,320,60,-704
41504,-392,-164,528
41516,32,-124,-176
41518,-72,12,-84
41520,212,268,-192
41522,148,-56,180
41524,328,-28,-568
41526,-332,-92,-200
41528,-436,196,12
41530,948,48,-472
41542,0,188,304
41544,312,44,1296
41546,-48,-132,-844
41548,948,188,-432
41550,-844,-288,1304
41554,-108,-124,884
41556,248,352,-12
41558,-136,8,-108
41560,152,-136,480
41572,20,-44,348
41574,-168,-184,376
41576,192,28,-560
41578,-20,76,-136
41580,120,28,212
41582,-64,16,236
41584,-88,-28,168
