T,X,Y,Z
26920,-20,12,-80
26922,-16,20,-4
26924,-12,56,-112
26926,-72,28,76
26938,0,-12,-20
26940,-52,36,-56
26942,44,-60,-68
26944,40,-56,-60
26946,-4,4,28
26948,-64,32,16
26960,-640,-140,1568
26962,300,-140,-176
26964,196,224,-356
26966,-460,-36,-616
26968,96,-96,780
26970,164,-8,124
26982,224,264,-364
26984,-408,-276,420
26986,-44,-104,92
26988,384,216,-284
26990,-436,276,-1104
26992,40,-448,3216
27004,-40,28,-1520
27006,84,56,756
27008,8,-376,432
27010,-216,-124,-248
27014,-152,-84,348
27016,-304,-372,736
27018,304,56,-28
27030,4,-152,148
27032,-56,44,-152
27034,312,140,-140
27036,-24,32,192
27038,-160,-252,372
27040,24,-48,164
27052,68,16,236
27054,112,-40,168
27056,112,100,-528
27058,-164,-104,-180
27060,-116,-20,52
27062,-56,-88,548
27074,-252,16,-312
27076,204,76,-472
27078,164,148,364
27080,-184,8,-120
27082,132,-28,-300
27084,-32,104,-80
27096,168,-72,-256
27098,32,4,-104
27100,-120,20,32
27102,12,-60,196
27104,-188,-120,88
27108,116,76,-56
27110,-108,20,-192
27122,-28,-56,104
27124,-36,-108,156
27126,32,-36,-72
27128,8,-4,-28
27130,68,-68,-20
27132,8,-56,-80
