T,X,Y,Z
33073,28,-112,64
33085,40,-48,12
33087,84,12,8
33089,128,0,56
33091,-4,-4,-108
33093,72,24,0
33095,-20,48,-60
33097,28,-88,-64
33109,0,180,-348
33111,-520,-120,-80
33113,420,-40,528
33115,124,148,488
33117,-468,-68,-308
33119,60,76,-112
33131,100,216,-44
33133,416,208,-1260
33135,-304,-92,64
33137,292,-40,376
33139,-4,44,-112
33143,136,-52,196
33145,72,116,48
33157,-52,-48,-356
33159,-128,-240,572
33161,292,56,-256
33163,-300,136,180
33165,168,52,-244
33167,192,28,712
33179,148,224,-140
33181,-108,-96,148
33183,-156,-128,296
33185,92,32,-104
33187,-20,136,-256
33189,-40,-48,48
33201,112,76,-52
33203,-8,12,-52
33205,-32,-104,164
33207,4,-60,104
33209,180,20,-40
33211,72,8,-176
33223,36,112,-244
33225,-180,-52,100
33227,96,-64,-80
33229,-96,24,68
33231,104,8,-244
33233,68,-68,-36
33245,148,372,-2608
33249,188,-108,792
33251,-356,-136,668
33253,840,172,-740
33255,-468,-12,1112
33257,152,-204,-164
33269,-44,128,-420
33271,-8,-24,312
33273,-16,-124,44
33275,-124,28,-164
33277,300,-8,-200
33279,-96,-80,-100
33291,60,124,-372
33293,-64,-28,72
33295,-112,-116,204
