T,X,Y,Z
37413,-56,-84,52
37415,68,108,60
37417,68,76,72
37429,32,120,12
37433,36,32,-68
37435,-64,24,-88
37437,28,20,16
37439,32,24,-28
37441,-20,-92,148
37443,-40,-88,-92
37455,-604,-176,2012
37457,308,-140,-108
37459,192,116,-332
37461,-432,24,-56
37463,204,-136,468
37475,-60,236,120
37477,436,140,136
37479,-408,-256,188
37481,-16,16,-400
37483,428,412,-3008
37485,-580,-180,1360
37497,-64,60,-216
37499,-296,-36,-708
37501,184,-144,824
37503,-220,-316,820
37505,48,36,-972
37507,532,376,-592
37519,-28,-20,-24
37521,-120,-40,-144
37523,60,-92,-32
37527,128,112,-236
37529,264,352,-276
37531,-76,-108,440
37533,-228,-276,524
37545,-132,92,-12
37547,48,36,16
37549,-16,80,-204
37551,-116,-28,-192
37553,-80,-192,-48
37555,-84,-12,324
37567,92,64,-888
37569,32,4,-180
37571,60,28,8
37573,60,104,-160
37575,-76,8,-136
37577,-36,-20,-96
37589,100,-116,220
37591,116,92,-452
37593,-88,76,-56
37595,68,-48,368
37597,4,8,660
37599,188,8,448
37601,-112,52,-584
37613,-12,-104,288
37615,4,-24,-128
37617,-232,-4,296
37619,28,-184,-72
37621,84,16,156
37625,48,36,28
37627,-92,-32,216
