T,X,Y,Z
50271,48,72,20
50273,0,16,-40
50275,-20,-4,-108
50287,76,44,-80
50291,120,52,-140
50293,68,-124,92
50295,128,68,68
50297,56,36,-20
50299,-4,-48,-40
50301,72,20,-68
50313,56,0,-1048
50315,-376,-16,808
50317,276,-16,-100
50319,56,112,-40
50321,-372,-96,-572
50323,376,76,-140
50335,-44,92,188
50337,96,96,-180
50339,-84,8,-780
50341,8,-68,304
50343,88,-92,224
50345,-116,-20,-184
50357,28,164,-2500
50359,-372,-188,1864
50361,324,-76,-128
50363,52,144,108
50365,-316,-148,-368
50367,180,-60,-212
50379,112,120,-428
50381,144,-56,80
50383,-132,-188,324
50387,60,8,56
50389,-92,-48,-52
50391,168,-12,-124
50393,-64,8,240
50405,8,-108,248
50407,0,96,-60
50409,12,28,-284
50411,80,-12,-116
50413,0,92,-160
50415,44,-36,88
50417,-52,0,372
50429,-108,-40,112
50431,60,20,84
50433,8,24,-208
50435,-124,-144,-80
50437,76,-12,108
50439,-16,36,-84
50451,200,136,-148
50453,-212,88,-80
50455,60,-292,1656
50457,516,464,-1428
50459,-76,-60,-456
50461,-608,-172,-396
50473,28,28,608
50475,-84,140,-424
50477,-96,-116,-396
50479,-268,8,76
50481,252,156,-84
50485,-228,-40,-160
