T,X,Y,Z
52354,-20,20,-80
52356,12,-60,8
52358,8,-24,72
52360,44,84,0
52362,-28,4,8
52364,12,88,28
52366,28,36,-164
52378,-12,-48,-12
52380,-44,-40,8
52382,52,20,-172
52384,60,112,-412
52386,48,-164,-620
52388,-132,-96,1232
52400,-196,-104,20
52402,44,68,-880
52404,-4,156,184
52406,-12,-96,668
52408,-36,84,-224
52410,36,-32,-332
52422,-156,-112,344
52424,-32,0,440
52426,128,60,-416
52428,-112,92,-224
52430,4,-32,192
52434,36,96,-52
52436,0,72,-244
52438,12,64,-48
52450,60,4,-52
52452,-36,-100,-144
52454,32,72,60
52456,44,48,52
52458,-96,40,-164
52460,-100,0,-192
52472,84,24,68
52474,8,28,-52
52476,48,-12,-60
52478,80,72,-8
52480,120,-44,80
52482,-48,32,48
52484,-40,28,-128
52496,36,116,36
52498,-52,8,40
52500,-152,-76,-84
52502,80,12,20
52504,-48,-52,224
52506,24,56,-120
52518,-308,-220,224
52520,452,420,-88
52522,-400,-248,-408
52524,272,-52,-600
52526,-68,76,180
52528,36,-40,-416
52540,76,28,-48
52544,92,-20,-104
52546,-160,-108,24
52548,-52,48,140
52550,28,4,-200
52552,-36,-24,140
52564,36,96,-48
52566,-16,48,-92
