T,X,Y,Z
13820,-52,-8,88
13822,-56,72,44
13826,40,8,-100
13828,-56,-72,-104
13830,36,40,104
13832,-44,92,16
13834,-36,4,64
13836,40,44,0
13848,-88,-64,132
13850,156,64,-368
13852,-76,60,416
13854,-200,-140,-16
13856,208,116,-212
13858,212,244,-684
13870,96,168,-288
13872,-64,-16,232
13874,76,-128,2060
13876,44,-72,184
13878,-176,32,-276
13880,-172,-24,-308
13892,8,-144,432
13894,88,188,-1092
13896,-200,32,12
13898,-224,-136,776
13900,104,72,296
13902,136,172,-232
13914,-16,56,12
13916,36,64,128
13918,92,28,124
13922,12,16,40
13924,168,52,-256
13926,32,-20,-248
13928,-64,120,-460
13940,-108,20,292
13942,64,40,264
13944,-60,36,-84
13946,84,20,-424
13948,8,8,20
13950,-164,-20,312
13952,-68,-148,656
13964,-20,-80,100
13966,108,72,-396
13968,-136,-68,28
13970,-224,-24,228
13972,344,-12,484
13974,-260,276,-892
13986,152,-176,172
13988,-180,60,140
13990,256,220,-816
13992,-8,0,-252
13994,-308,-8,376
13996,216,-40,236
14008,-228,-32,-272
14010,96,80,-472
14012,84,140,-196
14014,-80,-92,164
14016,64,-144,172
14020,148,128,-348
14022,-56,-12,-284
14034,-16,36,-332
