T,X,Y,Z
3307,-20,-20,172
3319,96,-16,24
3321,-108,4,120
3323,68,-60,28
3325,12,8,0
3327,-40,76,160
3331,8,32,16
3333,-80,-36,44
3335,28,-12,28
3347,52,156,48
3349,-528,-80,-436
3351,476,-24,-516
3353,44,168,376
3355,-280,-200,864
3357,56,44,-580
3369,-12,144,-2652
3371,140,20,-32
3373,76,-184,3896
3375,152,84,-368
3377,-192,-56,-1168
3379,-544,-156,-136
3391,200,-176,1324
3393,324,360,-1804
3395,-180,36,-456
3397,-264,-216,816
3399,68,-20,372
3401,160,56,-152
3413,-16,156,-76
3415,168,128,48
3417,40,-68,232
3419,-184,-144,392
3421,88,16,-72
3423,232,44,-408
3425,128,176,-344
3429,-56,-112,460
3441,-8,8,200
3443,52,76,-388
3445,84,88,-308
3447,60,-12,28
3449,-60,-12,372
3451,-112,-24,316
3453,-40,-80,92
3465,76,64,-272
3467,108,164,-212
3469,-60,232,-588
3471,20,-24,4
3473,-80,-224,1760
3475,428,456,-1940
3487,316,24,-1380
3489,108,236,288
3491,48,-148,-232
3493,-28,-20,-72
3495,-156,-8,-112
3497,-128,8,460
3509,-160,-124,-12
3511,212,268,-840
3513,-12,88,-300
3515,-252,-100,420
3517,-12,-144,160
3519,-116,28,388
