T,X,Y,Z
15580,40,-16,-20
15582,-8,28,-68
15584,44,-16,32
15586,4,-60,72
15588,28,-52,60
15590,76,-12,16
15602,60,76,-100
15604,0,88,-4
15606,-60,-84,64
15608,28,56,24
15612,-828,-168,2288
15614,664,40,-852
15616,-96,-344,1316
15628,-120,80,68
15630,216,-328,212
15632,-196,132,-56
15634,572,148,244
15636,-128,-112,36
15638,-240,-20,-616
15650,-212,-504,4080
15652,-128,-300,-376
15654,100,416,-560
15656,-208,56,-708
15658,-140,-164,528
15660,652,256,-888
15672,204,244,524
15674,-456,-392,732
15676,192,16,-340
15678,140,284,44
15680,-4,-124,-340
15692,156,160,-340
15694,136,208,8
15696,-232,-220,540
15698,-20,-144,64
15700,184,244,-344
15702,-20,120,-384
15706,-8,-172,256
15718,20,-188,-28
15720,-104,24,180
15722,112,112,-196
15724,40,116,100
15726,-88,-128,128
15728,-104,-140,404
15740,-24,-48,200
15742,208,-44,-200
15744,-20,56,-324
15746,-60,-24,572
15748,236,-76,160
15750,-88,-196,1564
15762,388,100,780
15764,-80,48,-112
15766,-92,-108,-480
15768,156,60,-376
15770,-104,48,268
15772,-32,-260,48
15784,-40,4,-68
15786,56,68,-284
15788,-116,-80,-204
15790,16,-36,-120
15792,20,-20,-160
