T,X,Y,Z
56622,-20,-72,-12
56624,-40,20,20
56636,-20,92,52
56638,40,-4,112
56640,-24,4,-8
56642,-72,-12,12
56644,-52,-8,-160
56646,56,8,12
56648,4,-64,-44
56660,28,32,-16
56662,548,228,-1608
56664,-440,-384,3116
56666,400,-100,-952
56668,-100,168,-232
56670,-60,60,-528
56682,0,-72,-4
56686,36,-116,384
56688,-308,-292,320
56690,300,80,16
56692,40,76,-100
56694,-312,20,-1248
56706,472,180,-140
56708,-580,-108,-880
56710,228,-96,252
56712,68,-100,1424
56714,-60,-116,-684
56716,324,376,-1404
56728,-160,-244,276
56730,-92,-124,144
56732,-32,116,-220
56734,68,-12,-20
56736,56,-44,-168
56738,56,196,-252
56750,-216,-208,264
56752,-52,-64,556
56754,-64,16,-32
56756,36,-152,344
56758,-32,88,-700
56760,-16,100,-216
56772,-296,-16,-532
56774,-204,-76,-1360
56776,120,-12,-596
56780,80,32,-176
56782,16,-64,552
56784,76,8,812
56786,24,-36,240
56798,236,156,-508
56800,104,148,-268
56802,-44,-76,-204
56804,-104,-12,52
56806,-152,8,476
56808,168,12,8
56820,16,40,-140
56822,52,124,-88
56824,-88,-132,-76
56826,-116,-64,276
56828,-4,36,236
56830,-8,68,-316
56842,152,172,-120
56844,48,28,-140
