T,X,Y,Z
44300,64,8,16
44302,-20,-68,-32
44304,20,-28,-16
44306,36,32,-12
44308,-20,4,-100
44320,-4,-16,-60
44322,8,16,-156
44324,-24,12,-116
44326,-36,32,-44
44328,-84,28,12
44330,128,88,-720
44342,252,48,-104
44344,-276,8,-144
44346,-248,-28,-944
44348,252,136,572
44350,-60,-56,680
44354,188,308,-512
44356,156,-132,140
44368,20,88,-464
44370,-176,156,-2520
44372,-280,-348,2304
44374,220,-40,56
44376,-140,244,-524
44378,-128,-8,-348
44390,-104,-84,84
44392,268,216,-584
44394,148,52,252
44396,-276,-204,176
44398,80,28,-404
44400,32,140,-116
44412,-48,-52,112
44414,40,144,-400
44416,148,-24,112
44418,-84,-228,192
44420,108,-60,128
44422,188,164,-320
44434,148,-64,636
44436,32,28,-484
44438,-20,36,-432
44440,28,-12,224
44442,92,-164,176
44444,56,-24,-160
44456,436,48,960
44460,272,168,-600
44462,-416,44,-328
44464,352,-156,-300
44466,-124,20,448
44468,-8,-80,-184
44480,-108,-20,-168
44482,-96,124,-196
44484,108,92,220
44486,-188,-48,12
44488,-40,32,40
44490,148,52,-256
44502,64,-80,-68
44504,16,-44,-36
44506,-36,-84,-48
44508,-76,76,-36
44510,-16,-60,8
44512,76,56,100
