T,X,Y,Z
53699,32,20,164
53701,80,20,144
53703,-8,-40,20
53715,-20,-20,88
53717,-60,44,-80
53719,20,16,-44
53721,-48,76,12
53723,80,52,-48
53725,48,0,-12
53737,0,-88,-36
53739,580,212,-1624
53743,188,-232,-368
53745,64,240,-312
53747,-180,-8,-216
53749,108,-116,844
53751,16,0,-844
53763,404,284,340
53765,-508,-312,344
53767,100,-28,-276
53769,436,296,-200
53771,-268,-24,12
53773,392,-176,-32
53785,-124,296,184
53787,100,-152,504
53789,-144,-296,164
53791,-252,-52,-1036
53793,432,132,116
53805,52,100,-660
53807,244,288,-92
53809,-20,-104,120
53811,-256,-220,396
53813,96,72,-80
53815,-20,156,-164
53827,92,-28,-80
53829,24,156,-192
53831,40,-20,104
53833,-56,-100,-360
53837,100,120,36
53839,64,8,-196
53841,-108,-88,72
53843,156,12,-104
53855,-80,-40,-1936
53857,112,148,1116
53859,172,-36,176
53861,-28,-72,-284
53863,-24,-96,-720
53875,-312,-188,224
53877,-52,8,-620
53879,504,228,-12
53881,-68,-60,340
53883,-96,-192,-156
53885,-40,64,72
53897,-148,-136,208
53899,84,-24,-160
53901,168,44,-312
53903,-92,-36,180
53905,-88,-232,44
53907,-32,112,244
53919,52,-72,132
53921,0,-44,68
