T,X,Y,Z
43720,24,-36,-92
43732,-76,-92,-100
43734,-64,36,16
43736,16,4,16
43738,-40,0,-40
43740,40,36,76
43742,24,-4,-60
43744,-28,-48,72
43756,168,24,300
43758,120,-16,176
43760,-184,-84,820
43762,-68,16,-352
43764,348,308,-884
43766,-144,-100,456
43778,-120,-268,1080
43780,-200,40,-1992
43782,-8,132,172
43784,-60,-136,796
43786,248,4,-72
43788,-192,108,-228
43800,-112,-308,600
43802,-224,-108,-812
43804,316,212,-168
43808,-312,-248,120
43810,196,20,0
43812,-64,180,-204
43824,-32,-36,484
43826,-60,92,-184
43828,32,28,-356
43830,-40,40,-308
43832,-140,-80,108
43834,172,84,184
43846,-128,4,-228
43848,264,-20,168
43850,-112,36,-120
43852,-108,-48,-616
43854,-220,-116,232
43856,84,-68,764
43868,60,132,-340
43870,324,248,476
43872,-44,-112,-60
43874,-92,-84,-568
43876,12,288,-236
43878,192,16,564
43890,-52,124,-180
43892,196,220,-68
43894,76,-48,160
43896,-144,-88,116
43898,116,152,-28
43902,-188,-260,-84
43904,24,28,-208
43916,-12,-64,-132
43918,56,-12,96
43920,-24,36,100
43922,8,8,-92
43924,100,-48,-124
43926,-4,44,24
43928,56,56,-60
43940,8,-4,60
43942,-32,-24,160
