T,X,Y,Z
23739,0,4,-132
23741,44,-68,68
23745,-116,-36,20
23747,28,20,-64
23749,28,-92,88
23751,-56,-48,-48
23763,52,-40,-24
23765,24,-72,-116
23767,36,-88,20
23769,-64,-32,-52
23771,180,28,-1468
23773,-156,-72,1436
23785,-196,-172,-236
23787,-144,104,-252
23789,216,12,-132
23791,-236,-96,220
23793,188,56,-600
23795,52,92,296
23807,-596,0,-648
23809,28,24,-684
23811,384,148,180
23813,32,-52,476
23815,-332,-76,-632
23817,-92,128,-924
23829,108,-244,16
23831,156,332,-100
23833,260,212,-32
23835,184,-136,-16
23837,-280,-44,276
23841,-48,-140,-116
23843,-76,-124,16
23855,68,136,-900
23857,-276,-108,-416
23859,-20,-68,556
23861,-64,-16,440
23863,-120,-92,-92
23865,68,-108,-80
23877,-4,84,-120
23879,-96,-24,-88
23881,-144,-124,176
23883,-120,-60,140
23885,52,8,-280
23887,44,16,-172
23899,120,84,-184
23901,-88,4,244
23903,0,-60,804
23905,-36,-88,-336
23907,-128,16,-464
23909,220,12,-432
23921,-72,-156,-2328
23923,208,484,-1388
23925,-760,-96,-320
23927,240,-256,364
23929,328,404,288
23931,-276,32,-256
23935,-56,-112,192
23947,112,-60,56
23949,-372,-148,168
23951,128,32,-212
23953,168,140,-164
