T,X,Y,Z
31180,-52,-12,-100
31182,72,68,-88
31194,0,-20,28
31196,-4,-40,124
31198,56,36,-144
31200,52,-28,64
31202,-4,56,20
31204,-56,-4,-60
31206,-28,16,-80
31218,16,24,76
31220,8,44,-872
31222,-200,-40,1284
31224,148,-88,368
31226,104,108,-492
31228,-252,16,4
31240,-92,-180,-204
31242,236,112,-772
31244,140,72,936
31246,-228,-268,296
31250,196,144,112
31252,-24,-124,304
31254,-40,-96,-36
31266,52,112,388
31268,-164,-184,740
31270,-164,0,-160
31272,152,136,-304
31274,-76,44,-140
31276,-56,-84,116
31288,-136,148,-12
31290,-48,-152,72
31292,76,-12,124
31294,36,-28,-20
31296,76,56,-68
31298,-28,-84,-60
31310,-52,0,-476
31312,32,8,324
31314,-20,-100,212
31316,80,-16,-308
31318,-108,56,-288
31320,-64,-8,8
31332,-276,-180,-396
31334,124,220,304
31336,36,-80,216
31338,-104,-144,-632
31340,44,212,184
31342,84,48,584
31346,-20,-76,-492
31358,-116,-156,-32
31360,-52,-148,316
31362,116,-12,-12
31364,0,-108,-188
31366,-52,-108,-32
31368,120,-16,200
31380,-28,-52,-36
31382,32,-68,348
31384,120,172,220
31386,-56,28,-140
31388,-20,-120,48
31390,-4,4,-4
31402,-60,-36,8
