T,X,Y,Z
27064,72,-16,-140
27076,84,-8,-24
27078,44,-12,20
27082,56,-8,56
27084,8,24,-20
27086,-36,-24,-36
27088,40,44,-20
27090,-4,-20,-96
27092,56,108,12
27104,140,-24,4
27106,16,56,-684
27108,-132,60,48
27110,228,-20,292
27112,-56,-28,-152
27114,-216,-84,-508
27126,-280,-208,244
27128,-72,-84,-500
27130,172,108,-64
27132,-36,-24,172
27134,-528,56,-2852
27136,24,160,860
27148,-304,-296,128
27150,-36,16,-632
27152,300,160,672
27154,-88,-260,484
27156,16,-104,-560
27158,228,312,-20
27170,-248,-204,120
27172,104,-16,0
27174,60,48,-320
27178,-36,-40,-64
27180,28,172,-52
27182,-60,64,112
27184,-28,-120,360
27196,-188,48,-220
27198,-8,20,-436
27200,-28,88,120
27202,-224,64,124
27204,-56,-28,-156
27206,56,-32,-64
27218,28,-16,-720
27220,192,-124,1244
27222,268,-172,3312
27224,288,44,396
27226,16,-216,1748
27228,324,112,1208
27240,44,116,-752
27242,172,260,-32
27244,-160,-292,652
27246,48,76,-884
27248,124,272,-120
27250,-128,16,456
27262,12,80,220
27264,112,104,16
27266,-144,-216,124
27268,-48,-132,-164
27270,68,76,-352
27274,-120,-92,60
27276,116,-20,232
27288,100,-64,152
