T,X,Y,Z
33141,-60,16,-48
33143,28,-72,112
33145,-56,-76,168
33157,-76,-8,-88
33159,56,-112,-8
33161,28,-24,28
33163,-84,-20,-88
33165,68,-12,-80
33167,-8,44,-4
33169,68,68,-32
33181,8,160,-412
33183,-32,-32,608
33185,148,140,-92
33187,32,-60,592
33189,-160,-104,-212
33193,40,104,252
33195,52,-72,164
33207,-80,84,-1992
33209,-16,164,268
33211,-184,-144,668
33213,384,32,-204
33215,-180,28,-272
33217,-104,152,-436
33229,-32,-172,-668
33231,316,224,-40
33233,-4,36,132
33235,-52,-148,-24
33237,140,52,92
33239,84,160,-192
33251,24,-24,204
33253,244,84,-100
33255,8,-12,-580
33257,-56,-28,-624
33259,-8,72,196
33261,80,52,380
33273,-60,-36,96
33275,12,20,68
33277,88,-96,24
33279,-36,-96,516
33281,48,-12,-332
33283,72,60,-228
33285,36,-168,116
33289,-92,12,-296
33301,360,-76,-64
33303,-156,-72,808
33305,-88,252,-272
33307,248,-36,-12
33309,-272,-208,32
33311,212,208,-364
33323,-312,-200,-232
33325,-44,28,-4
33327,172,116,-68
33329,-172,-60,-120
33331,-112,-172,152
33343,-68,-24,-148
33345,-44,-76,296
33347,0,100,148
33349,-60,132,100
33351,8,-48,-296
33353,-20,-56,-64
