T,X,Y,Z
19946,96,-24,-44
19948,-8,-40,-24
19950,28,-72,28
19962,40,-20,-104
19964,-48,-12,-92
19966,-4,12,40
19968,-136,32,36
19970,20,-36,60
19972,40,124,104
19984,12,8,16
19986,56,8,-1080
19988,80,76,612
19990,16,-204,1428
19992,-60,-4,-332
19994,-40,8,-272
19996,68,32,168
20008,8,0,-772
20010,-60,212,-520
20012,-48,344,-4524
20014,-932,-500,2108
20016,584,-180,1340
20028,-196,-236,-824
20032,-40,-136,724
20034,40,20,-604
20036,388,72,0
20038,-408,-96,596
20040,212,-148,-140
20052,-132,-40,88
20054,-80,-128,80
20056,4,80,-476
20058,40,100,-200
20060,-52,-12,632
20062,-32,-44,368
20074,116,72,20
20076,-144,-44,156
20078,-8,-124,48
20080,-160,36,-216
20082,-52,4,-128
20084,-140,-44,76
20096,-208,-116,660
20098,32,404,-3520
20100,92,64,-1756
20102,-724,-248,124
20104,492,-32,496
20106,296,156,120
20118,-72,4,844
20120,36,-120,-152
20122,-84,144,-760
20124,180,44,-16
20128,-40,8,232
20130,52,12,-160
20132,-236,0,-268
20144,-60,-12,-496
20146,-8,112,-324
20148,-24,-144,196
20150,-80,-120,376
20152,56,52,140
20154,60,72,-108
20166,52,-48,-148
20168,-76,12,-112
