T,X,Y,Z
27753,-28,0,88
27755,32,120,-48
27757,-84,28,64
27759,56,-4,-108
27771,28,-112,-72
27773,-16,24,28
27775,-8,-44,88
27777,-32,-8,76
27779,-12,-28,40
27781,8,32,-132
27793,284,0,584
27795,-356,-60,-368
27797,-108,-36,-652
27799,92,184,124
27801,256,0,896
27803,-100,-148,-452
27815,-108,20,204
27819,-236,-64,144
27821,224,152,-136
27823,-80,-20,-900
27825,-444,-136,692
27827,456,144,1368
27839,-280,52,-508
27841,332,48,560
27843,52,-124,596
27845,-56,-144,-316
27847,236,124,12
27849,-88,44,264
27861,-16,28,48
27863,92,-8,-20
27865,-36,-28,-64
27867,-40,-148,-100
27869,108,168,16
27871,56,-12,196
27883,120,104,368
27885,-60,-8,64
27887,-28,-28,-172
27889,-28,28,244
27891,36,-8,-332
27893,-100,-24,-328
27905,-20,-140,200
27907,-36,-44,132
27909,12,-60,-28
27911,4,-156,2140
27915,16,-56,392
27917,312,-16,772
27919,-140,-128,-244
27931,84,56,-60
27933,-60,-48,408
27935,76,12,-368
27937,68,180,96
27939,-84,-108,380
27941,-12,0,36
27943,-56,-48,-132
27955,-28,-116,68
27957,72,0,-36
27959,72,16,-248
27961,-76,-28,-120
27963,-120,-72,224
27965,164,-40,104
