T,X,Y,Z
10011,72,136,-8
10013,96,28,-72
10015,24,-72,40
10017,16,12,16
10029,-52,-28,92
10031,80,-92,0
10033,28,-4,24
10035,-8,-72,12
10037,-16,-40,-28
10041,-60,-60,-188
10043,72,72,-1092
10045,52,8,396
10057,-164,-64,-224
10059,-60,156,-1352
10061,120,160,548
10063,104,-136,636
10065,-84,-24,-628
10067,160,184,-488
10079,116,-200,484
10081,324,204,360
10083,-40,140,-456
10085,-188,-156,-1136
10087,292,-88,740
10099,128,116,-344
10101,-52,48,-32
10103,88,100,-20
10105,-124,20,132
10107,-104,-20,-192
10109,-32,-32,-100
10121,56,-28,-160
10123,148,156,-600
10125,-148,-12,-460
10127,-64,-60,220
10129,-104,44,364
10131,-28,4,-88
10135,104,4,160
10147,0,24,-276
10149,48,-44,264
10151,52,-176,-100
10153,128,-24,-608
10155,-96,-8,772
10157,24,-120,248
10169,-216,96,252
10171,404,60,1116
10173,20,-244,960
10175,-212,12,-656
10177,256,212,-348
10179,-32,-76,292
10191,4,152,-480
10193,-212,-36,-528
10195,8,-64,176
10197,-24,-12,204
10199,52,92,-160
10201,136,-48,8
10213,44,-12,216
10215,36,56,-48
10217,-28,16,-396
10219,32,40,-96
10221,-8,52,-188
10223,48,8,-40
