T,X,Y,Z
53317,28,48,-80
53319,68,-60,68
53321,24,32,-16
53323,-44,28,-112
53325,-24,-32,-24
53327,-68,-104,-100
53339,52,36,28
53341,-40,-64,-24
53343,-32,-64,-24
53345,60,4,-276
53347,28,32,-636
53349,132,72,1360
53351,-4,-108,-32
53363,224,124,-488
53365,92,20,172
53367,-96,-240,216
53369,208,76,-396
53371,-64,40,140
53378,192,-116,-424
53380,-60,320,-904
53382,-228,-56,688
53394,-220,-324,-240
53396,372,312,-736
53398,116,-24,516
53400,-320,-260,368
53402,204,124,-608
53404,232,204,-192
53416,-80,-16,-28
53418,-40,96,-32
53420,44,80,144
53422,-92,48,360
53424,-28,136,-144
53426,144,96,-164
53438,92,48,-200
53440,-80,-80,144
53442,-108,-140,-392
53444,-72,24,-412
53446,-76,-80,616
53448,-68,88,400
53460,100,104,-176
53462,240,-36,732
53464,-184,-136,516
53466,280,40,72
53468,-40,164,-208
53472,-120,-32,120
53474,128,204,-44
53486,92,24,-72
53488,-84,72,152
53490,132,168,64
53492,72,-80,180
53494,-100,-32,-64
53496,-56,-96,-264
53508,-136,32,-132
53510,104,-64,92
53512,24,-60,20
53514,-32,68,-64
53516,116,40,176
53518,-84,-44,80
53520,52,56,16
53532,-100,-4,244
